latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-13.46085,-46.98075,325.2,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,295.7,2.2,N
-13.92804,-44.45596,327.8,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,291.1,2.3,N
-13.45236,-46.9703,309.3,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.5,1.2,N
-13.45171,-46.97368,310,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,295,2.4,N
-13.91883,-44.45826,338.7,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,292.3,2.5,N
-13.91459,-44.45741,307.4,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,291.6,2.5,N
-13.44854,-46.93582,305.2,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.7,1.3,N
-13.44728,-46.94233,305.1,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.5,0.9,N
-13.44099,-46.97486,309.9,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.8,1.7,N
-13.44273,-46.93876,306.7,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.4,1.6,N
-13.43515,-46.97792,311.6,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.9,1.9,N
-13.9155,-44.42845,326.9,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,290.9,2.4,N
-13.44338,-46.93542,333,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.6,1.6,N
-13.44212,-46.94192,321.4,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.3,1.4,N
-13.43598,-46.97359,322,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.5,1.8,N
-13.91125,-44.42767,311.8,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,290.9,2.4,N
-13.43021,-46.97626,315.3,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.8,1.9,N
-13.43108,-46.9718,320.1,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.3,1.8,N
-13.9011,-44.45908,315,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,290.8,0.8,N
-13.42517,-46.9752,309,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.2,1.4,N
-13.37549,-47.22984,316.3,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.1,2.2,N
-13.89685,-44.45827,302.4,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,290.6,0.8,N
-13.8961,-44.46235,317.5,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,291.6,2.3,N
-13.42887,-46.92927,340.9,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.4,4,N
-13.37095,-47.22573,320.3,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,294.9,2.2,N
-13.36511,-47.22824,318.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.5,2.7,N
-13.3645,-47.23132,310.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.7,2,N
-13.36568,-47.22534,333.9,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,294.9,2.7,N
-13.33387,-47.33236,307.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,294.7,1.4,N
-13.3333,-47.33521,316.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,295.5,2.9,N
-13.27843,-47.61208,307.2,0.36,0.57,2019-10-20,03:48,N,nominal,1.0NRT,294.1,1.5,N
-13.27251,-47.61423,308,0.36,0.57,2019-10-20,03:48,N,nominal,1.0NRT,294.2,2.1,N
-13.48824,-46.46582,319,0.6,0.53,2019-10-20,03:48,N,nominal,1.0NRT,294,2.6,N
-13.487,-46.47217,303.6,0.6,0.53,2019-10-20,03:48,N,nominal,1.0NRT,291.1,2.6,N
-14.60049,-40.28695,329.7,0.4,0.37,2019-10-20,03:48,N,nominal,1.0NRT,290.2,6.7,N
-13.36349,-47.23019,309.8,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.6,1.4,N
-13.36289,-47.23334,307.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.5,1.4,N
-13.36405,-47.2272,338.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,296.1,3.3,N
-13.33307,-47.33429,314.6,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,295.1,1.4,N
-13.3325,-47.33729,314.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,295.5,1.4,N
-13.49051,-46.4709,312.5,0.6,0.53,2019-10-20,03:48,N,nominal,1.0NRT,291.7,2,N
-13.50764,-46.35218,307.1,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,290.9,1.9,N
-13.48562,-46.46993,314.1,0.6,0.53,2019-10-20,03:48,N,nominal,1.0NRT,291.7,1.9,N
-13.499,-46.34462,307.1,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,292,0.9,N
-13.49101,-46.36045,303,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,292.3,1.7,N
-12.30236,-43.78578,322.1,0.42,0.45,2019-10-20,03:48,N,nominal,1.0NRT,296.5,3.4,N
-12.29826,-43.78456,312.6,0.42,0.45,2019-10-20,03:48,N,nominal,1.0NRT,296.1,2.1,N
-12.23863,-43.89859,301.2,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,290.2,0.9,N
-12.92133,-39.93068,305.7,0.41,0.37,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1,N
-12.92153,-39.93145,301.9,0.41,0.37,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1.1,N
-12.09302,-43.89174,306.3,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,292,1,N
-12.0888,-43.89096,306,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,292.4,1,N
-12.04827,-43.80165,310,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1.2,N
-12.04755,-43.80558,308.5,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,292.8,1.2,N
-12.04843,-43.80307,309.6,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,291.7,1.6,N
-12.04423,-43.80232,314.9,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,292.7,1.6,N
-11.81645,-44.45458,303.4,0.47,0.48,2019-10-20,03:48,N,nominal,1.0NRT,292.2,0.8,N
-11.81205,-44.45375,303.1,0.47,0.48,2019-10-20,03:48,N,nominal,1.0NRT,292.2,0.8,N
-11.71525,-44.46455,306.1,0.48,0.48,2019-10-20,03:48,N,nominal,1.0NRT,291.2,1,N
-11.71084,-44.46372,302.3,0.48,0.48,2019-10-20,03:48,N,nominal,1.0NRT,292.1,1,N
-12.71511,-38.5706,337.4,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,296.7,4.4,N
-12.71178,-38.57005,312.8,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,297.4,3.1,N
-11.71197,-44.46637,305.8,0.48,0.48,2019-10-20,03:48,N,nominal,1.0NRT,292.2,1.3,N
-12.16074,-41.8305,307.9,0.49,0.4,2019-10-20,03:48,N,nominal,1.0NRT,293.7,2.1,N
-10.80706,-48.87352,301.3,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,283,1.5,N
-11.30201,-45.82361,301.9,0.6,0.53,2019-10-20,03:48,N,nominal,1.0NRT,288.5,5.1,N
-11.30302,-45.81815,345.1,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,290.3,5.1,N
-11.57624,-44.26326,314.4,0.47,0.47,2019-10-20,03:48,N,nominal,1.0NRT,290.1,1.2,N
-10.47553,-50.03774,308,0.58,0.7,2019-10-20,03:48,N,nominal,1.0NRT,280,2.8,N
-10.47336,-50.04864,310.1,0.58,0.7,2019-10-20,03:48,N,nominal,1.0NRT,278.7,3.6,N
-10.47445,-50.04319,321.2,0.58,0.7,2019-10-20,03:48,N,nominal,1.0NRT,280.5,3.6,N
-11.56982,-44.24879,307.3,0.46,0.47,2019-10-20,03:48,N,nominal,1.0NRT,291.8,2.4,N
-12.08146,-41.00707,304.1,0.45,0.39,2019-10-20,03:48,N,nominal,1.0NRT,292.3,0.6,N
-11.34735,-44.95993,308.9,0.52,0.5,2019-10-20,03:48,N,nominal,1.0NRT,292.2,2.2,N
-10.71136,-48.14146,309.8,0.43,0.62,2019-10-20,03:48,N,nominal,1.0NRT,287.3,1.4,N
-10.71622,-48.14394,300,0.43,0.62,2019-10-20,03:48,N,nominal,1.0NRT,286.4,0.7,N
-12.39953,-38.34496,306,0.38,0.36,2019-10-20,03:48,N,nominal,1.0NRT,295.1,1.2,N
-10.71049,-48.14284,308.2,0.43,0.62,2019-10-20,03:48,N,nominal,1.0NRT,287.3,0.7,N
-12.39621,-38.34441,304.3,0.38,0.36,2019-10-20,03:48,N,nominal,1.0NRT,293.5,0.7,N
-11.44649,-43.75451,309.2,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,292.2,2.5,N
-11.44297,-43.74973,302.4,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,291.2,0.8,N
-11.43874,-43.74896,303.7,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,291.7,0.8,N
-10.99305,-45.71894,339.2,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,291.7,12.3,N
-10.9922,-45.69622,346.2,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,292.8,9.6,N
-10.98919,-45.71256,323.6,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,291,12.3,N
-10.98819,-45.71801,340.7,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,294.1,12.3,N
-10.98635,-45.70074,314.5,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,290.6,8.4,N
-10.98735,-45.69528,339.8,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,294,11.5,N
-10.98433,-45.71164,334.7,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,291.6,20.4,N
-10.98333,-45.7171,342.3,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,294.5,20.4,N
-10.98149,-45.69982,311.4,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,290.4,8.4,N
-10.97948,-45.71073,313.2,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,290.8,20.4,N
-10.9825,-45.69437,339.3,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,294.6,11.5,N
-10.97847,-45.71619,347,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,295.5,20.4,N
-10.97663,-45.69894,311,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,290.3,5.8,N
-10.97764,-45.69348,339.5,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,293.5,6.4,N
-10.9736,-45.71532,354.4,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,293.2,13.4,N
-10.97682,-45.67082,317.5,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,291.1,2.6,N
-10.97581,-45.67625,314.1,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,290.3,2.7,N
-10.97176,-45.6981,319.6,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,290.1,5.8,N
-10.97277,-45.69264,326.3,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,291.4,6.4,N
-10.97197,-45.66991,302.3,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,290.2,0.4,N
-11.70941,-41.46638,304.7,0.48,0.4,2019-10-20,03:48,N,nominal,1.0NRT,292.2,0.7,N
-11.24328,-43.98096,305.7,0.45,0.47,2019-10-20,03:48,N,nominal,1.0NRT,292,0.9,N
-11.15365,-44.43992,311.1,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,291.9,1.7,N
-11.15286,-44.44439,316.7,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,291.7,2.7,N
-11.14921,-44.43904,308.4,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,292.3,1.7,N
-11.14842,-44.44352,325.1,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,292.8,2.7,N
-10.43646,-48.08036,303.3,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,287.9,1,N
-10.43572,-48.08423,303.5,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,287.4,1.1,N
-10.43205,-48.07243,315.2,0.43,0.62,2019-10-20,03:48,N,nominal,1.0NRT,289.3,1.8,N
-10.43071,-48.07941,305.3,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,288.3,1.9,N
-10.42925,-48.08699,318.4,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,287.1,2.4,N
-10.42999,-48.08314,330.7,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,288.5,2.4,N
-10.42498,-48.07828,302.3,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,288.2,1.9,N
-10.42353,-48.0858,307.8,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,287,2.4,N
-10.92415,-45.15895,338,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,294.2,6.2,N
-10.92322,-45.16396,323.6,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.8,7,N
-10.92715,-45.16219,310.3,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.3,6.6,N
-10.92245,-45.16134,353.4,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,296.1,6.6,N
-10.75925,-44.86221,318.6,0.53,0.5,2019-10-20,03:48,N,nominal,1.0NRT,292.7,3.5,N
-10.75465,-44.86134,319.5,0.53,0.5,2019-10-20,03:48,N,nominal,1.0NRT,293.2,2.8,N
-10.66958,-45.12119,310.1,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,292.3,1.6,N
-10.67304,-44.71024,338.3,0.52,0.5,2019-10-20,03:48,N,nominal,1.0NRT,293.2,7.1,N
-10.6722,-44.715,338.4,0.52,0.5,2019-10-20,03:48,N,nominal,1.0NRT,293.7,9.4,N
-10.81897,-43.62896,306.7,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,292.3,1.1,N
-10.81826,-43.63297,312.2,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,292.6,1.1,N
-10.54883,-44.61743,307.6,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,292.2,1.6,N
-10.54799,-44.62215,305.9,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,291.9,1.6,N
-10.54513,-44.61186,307.3,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,292,2.5,N
-10.53689,-44.60544,307,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,291.2,2.4,N
-10.53603,-44.61018,307.6,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,291.6,2.4,N
-10.53149,-44.60934,332.6,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,292.2,2.4,N
-10.52609,-44.61318,322,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,292.1,3.1,N
-10.60452,-44.10126,304.3,0.47,0.48,2019-10-20,03:48,N,nominal,1.0NRT,291.1,0.9,N
-10.45157,-44.63522,303.4,0.51,0.5,2019-10-20,03:48,N,nominal,1.0NRT,290.2,0.6,N
-10.45073,-44.63994,309.2,0.51,0.5,2019-10-20,03:48,N,nominal,1.0NRT,290.4,2.7,N
-10.44701,-44.63435,304.1,0.51,0.5,2019-10-20,03:48,N,nominal,1.0NRT,290.3,0.6,N
-10.38549,-44.97861,306,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,290.6,1.2,N
-10.44616,-44.63911,320.5,0.51,0.5,2019-10-20,03:48,N,nominal,1.0NRT,291.5,2.7,N
-10.42045,-44.41812,303,0.5,0.49,2019-10-20,03:48,N,nominal,1.0NRT,288.2,1.2,N
-10.41677,-44.41276,307.9,0.5,0.49,2019-10-20,03:48,N,nominal,1.0NRT,288.7,1.3,N
-10.41594,-44.41736,311.8,0.5,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.4,1.3,N
-10.41987,-44.41615,308.1,0.5,0.49,2019-10-20,03:48,N,nominal,1.0NRT,288.4,1.2,N
-10.41537,-44.41538,310.4,0.5,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.1,1.2,N
-10.41456,-44.41999,305.4,0.5,0.49,2019-10-20,03:48,N,nominal,1.0NRT,288.9,1.2,N
-10.3267,-44.28966,304.5,0.49,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289,1.9,N
-9.26937,-48.83048,309.6,0.51,0.66,2019-10-20,03:48,N,nominal,1.0NRT,280.3,1.7,N
-9.26847,-48.8353,299.2,0.51,0.66,2019-10-20,03:48,N,nominal,1.0NRT,280.5,2,N
-9.832,-45.00137,311.7,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,292.8,2.1,N
-9.83109,-45.00647,304.6,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,292.5,2.3,N
-9.35472,-47.02758,313.6,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,281.1,1.2,N
-9.35407,-47.03109,301.1,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,281.2,1.2,N
-8.90376,-49.42151,300.7,0.57,0.69,2019-10-20,03:48,N,nominal,1.0NRT,285,0.9,N
-8.89741,-49.42013,316.2,0.57,0.69,2019-10-20,03:48,N,nominal,1.0NRT,286,2,N
-8.89642,-49.42525,302.2,0.57,0.69,2019-10-20,03:48,N,nominal,1.0NRT,286.2,3.2,N
-9.71981,-44.96799,311.8,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,290.5,2.4,N
-8.89102,-49.41892,306.6,0.57,0.69,2019-10-20,03:48,N,nominal,1.0NRT,285.5,2,N
-9.71508,-44.96717,305.7,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.4,1.8,N
-10.10151,-42.43971,319,0.57,0.43,2019-10-20,03:48,N,nominal,1.0NRT,293.5,2.4,N
-9.57057,-45.17031,317.8,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,291.4,1.7,N
-9.56962,-45.17557,303.8,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,291.1,1.7,N
-9.56578,-45.16935,312.8,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,291.5,1.7,N
-10.34409,-40.47909,306.5,0.45,0.39,2019-10-20,03:48,N,nominal,1.0NRT,291.3,0.6,N
-9.94391,-42.11421,310.3,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,296,2.8,N
-9.94,-42.11353,309.1,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,295.9,2.7,N
-9.62274,-43.53747,313,0.45,0.47,2019-10-20,03:48,N,nominal,1.0NRT,291,1.6,N
-9.61774,-43.54063,304.5,0.45,0.47,2019-10-20,03:48,N,nominal,1.0NRT,291.6,1.7,N
-9.61493,-43.5315,306.3,0.45,0.47,2019-10-20,03:48,N,nominal,1.0NRT,291.3,2.4,N
-9.61137,-43.52659,305.3,0.45,0.47,2019-10-20,03:48,N,nominal,1.0NRT,290.7,1.7,N
-9.60937,-43.52761,306.5,0.45,0.47,2019-10-20,03:48,N,nominal,1.0NRT,291.4,2,N
-9.38821,-44.621,311.7,0.53,0.5,2019-10-20,03:48,N,nominal,1.0NRT,289.4,3.1,N
-9.38359,-44.61997,308.5,0.53,0.5,2019-10-20,03:48,N,nominal,1.0NRT,289.9,4.3,N
-9.37983,-44.61415,312.5,0.53,0.5,2019-10-20,03:48,N,nominal,1.0NRT,289.4,3.3,N
-8.61838,-48.27514,311.8,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,290.3,1.5,N
-9.1749,-44.70114,307.3,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,290,1.8,N
-9.13029,-44.86407,305.3,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,290.1,1.2,N
-9.12937,-44.86931,318.6,0.56,0.52,2019-10-20,03:48,N,nominal,1.0NRT,290.4,3.1,N
-9.12465,-44.86834,311.7,0.56,0.52,2019-10-20,03:48,N,nominal,1.0NRT,290.6,2.4,N
-9.12372,-44.8736,308.7,0.56,0.52,2019-10-20,03:48,N,nominal,1.0NRT,290.1,2.4,N
-9.12557,-44.86307,339,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,292,6.7,N
-9.12086,-44.86206,314.1,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,290.8,6.7,N
-9.12269,-44.85166,332.3,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291,6.1,N
-9.12177,-44.85689,343.9,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,292.2,6.7,N
-9.09999,-44.86932,306.4,0.56,0.52,2019-10-20,03:48,N,nominal,1.0NRT,290.2,1.2,N
-9.09713,-44.85786,303.2,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,290.2,1.7,N
-9.09619,-44.86314,305.5,0.56,0.52,2019-10-20,03:48,N,nominal,1.0NRT,290.5,2.3,N
-9.07074,-44.86844,314.9,0.56,0.52,2019-10-20,03:48,N,nominal,1.0NRT,290.9,2.7,N
-9.11213,-43.95554,304.5,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,286.2,1.8,N
-9.10766,-43.9548,305.6,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,285.4,1.8,N
-9.10567,-43.95203,302.9,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,283.1,2.5,N
-9.64032,-40.3485,305.7,0.45,0.39,2019-10-20,03:48,N,nominal,1.0NRT,293.9,0.8,N
-9.63676,-40.34789,312.8,0.45,0.39,2019-10-20,03:48,N,nominal,1.0NRT,295.5,0.8,N
-9.12881,-43.05228,304.2,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,283.3,3.3,N
-9.12463,-43.05147,356.3,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,296.7,13.9,N
-8.54093,-45.83495,314,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.3,2.8,N
-8.54148,-45.83197,328.8,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.1,2.5,N
-9.49163,-40.31365,332.8,0.45,0.39,2019-10-20,03:48,N,nominal,1.0NRT,295.9,4.2,N
-9.48806,-40.31306,332.1,0.45,0.39,2019-10-20,03:48,N,nominal,1.0NRT,296.7,5.5,N
-8.53941,-45.83054,306.1,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292,1.6,N
-8.53887,-45.83358,332.8,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.5,3.6,N
-9.39353,-40.55173,315.8,0.46,0.39,2019-10-20,03:48,N,nominal,1.0NRT,294.5,1.9,N
-9.3656,-40.42408,308.4,0.45,0.39,2019-10-20,03:48,N,nominal,1.0NRT,292.7,1.1,N
-9.30211,-40.56306,311.2,0.46,0.39,2019-10-20,03:48,N,nominal,1.0NRT,293.3,1.1,N
-14.25874,-47.57515,322.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,288.5,2.3,N
-14.62747,-45.66606,316.9,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.6,5.3,N
-14.62566,-45.6755,301.2,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.9,11,N
-14.62657,-45.67077,367,0.51,0.49,2019-10-20,03:48,N,high,1.0NRT,291.7,11,N
-14.62113,-45.67458,308.8,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.9,14.5,N
-14.62384,-45.66044,336.9,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,292.2,42.3,N
-14.62294,-45.66514,340.3,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,313.3,42.3,N
-14.62203,-45.66985,355.4,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,294,14.5,N
-14.61931,-45.65952,307.1,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,291.2,42.3,N
-14.26822,-47.57905,313.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,288.1,3.7,N
-14.62701,-45.66742,340.4,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,290.6,53.8,N
-14.62614,-45.67215,348.5,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,291.3,16.2,N
-14.2676,-47.58227,349.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.8,3.7,N
-14.26697,-47.58558,327.6,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.8,3.9,N
-14.26631,-47.58902,338.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.7,3.9,N
-14.62334,-45.66178,318.5,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,298.6,53.8,N
-14.26439,-47.57096,302.6,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,287.2,4.4,N
-14.26247,-47.58099,304.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,289.6,3.7,N
-14.62247,-45.6665,350.7,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,308.1,53.8,N
-8.0066,-45.8987,306.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.8,4.4,N
-8.00604,-45.90178,315.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292,4.4,N
-8.0049,-45.90804,319,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292,2.5,N
-8.00548,-45.90488,325,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.3,2.5,N
-8.00254,-45.89162,309.6,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.1,4.6,N
-7.99971,-45.90714,305.2,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.1,2.5,N
-8.00197,-45.89471,356.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,294.9,4.6,N
-8.00141,-45.89781,353.2,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,294.9,4.4,N
-8.00084,-45.90091,343.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,294,4.4,N
-8.00028,-45.90401,332.2,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.8,2.5,N
-8.00649,-45.89909,308,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.6,4.3,N
-8.00595,-45.90217,315.3,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.2,4.3,N
-8.00485,-45.90847,316.6,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.3,2.5,N
-8.00541,-45.9053,324.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.4,2.5,N
-8.00238,-45.89197,310.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.1,4.5,N
-7.99966,-45.90755,307.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292,2.5,N
-8.00184,-45.89508,355.9,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,294.9,4.5,N
-8.0013,-45.89819,352.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,294.7,4.3,N
-8.00075,-45.90129,343.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,294.4,4.3,N
